"","X1","X2","X3","X4","X5"
"63",30.5498164346229,34.4777852824455,22.5381848741877,27.4691279972611,42.541638173127
"64",26.3077338368781,31.7354419303874,30.0966164786706,37.1683216369949,26.4347251108419
"65",45.6397145331506,22.1125210173714,34.7377095032339,23.4698767354609,31.2535768913145
"66",33.5361214405793,36.15787788002,23.0191359093631,39.1882351951825,28.3693907338966
"67",26.8573645323872,15.5240612582375,34.6491016039456,26.5629233275394,25.9490572115756
"68",28.5567132377248,25.3133077187107,29.962501751276,12.6092039566007,19.3276874090582
"69",26.2005749186919,44.8122578309657,37.4200915700176,23.8102560086615,30.9032787898613
"70",17.048076585254,28.1690869666684,29.1139352936089,21.2463443202083,23.3992489413692
"71",29.6136307361444,35.9379853780443,21.2970216397284,35.2345997711816,26.4707332666654
"72",30.3854961042935,28.763885760832,34.6855743547034,24.4564188789612,37.1340626530645
"73",23.358799056112,32.1998289427011,33.1454126213074,19.9179605469517,30.4582361132898
"74",30.077572063094,23.482921892192,30.6235376328802,24.2278425538031,24.7433564275592
"75",43.3998579471993,27.6604693709666,39.9428016011222,29.6108673864373,31.3786764934312
"76",32.7263164356542,26.9477616521326,33.3727167411332,18.2153118761077,36.4580520229099
"77",33.83680157875,37.5323081525356,35.060530065399,24.257260887494,41.6324076481803
"78",31.3494731414259,43.7862198280646,30.1009311457622,34.4730294982335,32.0368567570628
"79",27.398093125543,41.9666180578486,25.7305205227372,36.2412273518185,35.5733084874637
"80",20.5721471034217,35.3049032824645,27.3188829132948,40.520398296657,29.0292136505715
"81",28.1934433612871,40.5442178296208,29.9067630055977,24.9440639960548,39.1093601841213
"82",26.9387237883157,33.6334976447081,25.6228153695324,32.4472247232074,24.4490625110528
"83",32.2658533793068,34.2886432944057,29.9670496979573,27.8014307483585,29.271022176024
"84",28.8519712722048,31.6625796863665,32.0215232644391,30.1682268890177,33.0841243614674
"85",32.6120942925072,27.813928823995,23.2445355577487,28.9968176072108,44.1058777104361
"86",34.3805704896642,22.0159766479353,33.6825197127479,39.9747716038265,34.7951089860152
"87",26.0035430438235,43.6938262744151,32.9749765975931,37.2346094098954,32.4123944914529
"88",34.5772910397517,31.1591802075928,37.7564005493988,36.3650486770702,28.8790629549452
"89",31.6924819197255,32.2007078494369,32.0616522763652,28.9595134699647,32.2370351666708
"90",30.8557267723366,27.7715099397047,25.8998731899561,32.1479272002196,38.383945860057
"91",29.3556841742435,33.3397058569613,28.1784990148868,27.0209665173705,30.6184253313333
"92",39.4305124895469,42.0773699293145,38.2190630934766,21.3254272126945,30.8157478137933
"93",48.3044904651653,38.5661429873693,36.2134096228776,33.2060214471194,26.2641990221847
"94",33.3398676978358,29.1231661212843,22.3480488633528,33.9980842890288,27.8786920738849
"95",27.6117786321727,30.0029046318686,28.3353368845372,30.4292353951448,35.8540394812607
"96",23.8230687853464,22.9706657462753,24.27894425129,21.7817735830646,30.7055919257398
"97",36.6902265891885,20.3942221301927,27.997707416064,27.441966631885,16.3037054045196
"98",28.1710344620236,12.9166625073475,32.8285873141426,26.7564196098215,28.179971268336
"99",36.4214991852739,29.6633743079471,24.6688097369653,19.6556252693629,36.5908887176976
"100",32.9413107517981,18.8817688863805,25.7511866457549,23.4885884370441,28.0006807092167
"101",29.5738351597431,37.3199347804974,25.1416052857516,32.6719604872856,31.7859955471886
"102",34.2583799573773,34.2357498650302,38.7334486814086,36.1299744358933,35.3265480175931
"103",29.5188629781328,36.3601989674752,25.6749956271431,27.8380830711403,34.3612260777633
"104",25.0014988391194,32.4297894323381,31.5858512125386,26.2849980143742,30.0432617653832
"105",38.2830637654311,26.9123262586364,29.7354042921358,28.2200019970805,33.7095343663041
"106",29.6633615422715,28.6822044396639,35.4000775970598,31.7686939820679,33.8468309807378
"107",21.5115417545826,25.1025424856999,34.975434675915,22.690240214713,32.2405376020427
"108",28.5138109339202,30.475620375132,26.3313947540804,32.29348107068,46.4482288284428
"109",30.6836865221095,31.5646666379475,30.9896117605824,28.9621172115207,30.3537290650126
"110",30.4570479959159,29.6066494337669,28.2367529343519,27.582914156751,19.2848846017147
"111",36.7828542983189,19.5620289470372,38.5925880600373,38.5610897944992,31.374278239401
"112",39.6201289629394,29.9478880358262,34.5889556677209,28.2845229364875,42.5838259759171
"113",33.1926330594574,20.7305261581327,19.0492974571424,35.6893315718452,21.3872522006181
"114",34.218790382966,35.3865814854593,30.3906215342419,25.9824562242696,29.0059277414752
"115",37.5324621713129,25.6714254799776,22.4869651411409,32.5243724193231,34.5402607328284
"116",38.2096838824642,30.6509492179901,31.4233981690075,38.4814802426011,35.872065792707
"117",29.1585360262072,40.1556128691133,32.542360591945,26.0869607077598,36.185479646543
"118",35.7288348527189,25.3560548278328,12.4814186301117,28.5498490367955,35.8375338425002
"119",36.5276289313832,40.8141311356744,29.4533281852165,34.0029988906615,24.8264137477886
"120",16.6465319998413,32.4814915771271,35.0584715378894,36.2149643991504,41.2002260327035
"121",33.3393007747088,37.7426778163165,36.6034401711136,21.8067959913653,32.6071362424665
"122",44.6755097200309,24.5698657169353,30.1003550012063,37.0908189680741,22.6251354393752
"123",25.2635893699976,19.4699878439497,21.0896110406417,29.9621406194138,34.4203000073215
"124",35.9149316886363,23.4490853148969,29.483769059256,36.4448545535362,29.2135266902624
"125",26.5782913946,18.3806646895766,32.1920435416494,29.3848897031193,40.9664503637945
"126",21.797086608848,34.4258577506657,37.925056264607,33.1703300350765,25.1639591079783
"127",33.0109988058048,23.0460891679875,26.7171495224551,35.2356305568139,31.0307590380928
"128",25.3003339048765,31.1392623229893,32.9101497246672,28.275992380358,34.807591176178
"129",28.9622582898623,32.2579914498839,36.1463233944798,20.6356480800138,31.5733533977189
"130",36.9583607577199,39.7724623922451,35.299232429565,24.7780862359593,26.0517767921895
"131",42.5835653322292,31.7150207358356,35.5084485444168,37.168855562362,28.7264375068677
"132",19.4881211223603,37.696556675337,34.4362887979273,22.0555526602217,22.0974881389223
"133",30.5775805038537,40.5378302640035,39.0624055882007,38.5016316805029,31.339450720074
"134",31.6258225663344,26.8988403278959,27.4915534998036,31.597582329299,36.303200601405
"135",21.8631724207718,31.8707326304442,32.4582582449506,29.1066551363551,36.4200518136396
"136",13.7082343672368,27.1737088893611,26.1327216952308,30.6572339777709,25.4362625105173
"137",32.8492113485533,30.8837465580979,26.3652163959928,26.0396705762478,39.766222220057
"138",28.2534761179337,25.5219960597755,32.6399220037653,23.6314663568868,30.9629274763881
"139",18.2835290717795,32.7992293938761,25.7924047661918,18.6030081683939,21.001341821488
"140",37.3103494966544,35.0901614745805,34.3942603755995,29.2852560624645,13.5432660588147
"141",41.3745174187081,37.3237023727191,39.1754302906883,25.7145089017938,27.2210169732777
"142",47.8035244037951,33.9914369246963,29.0007750481779,30.9711965015519,23.3567901938892
"143",39.0844396370768,28.3551580202933,24.5712805174791,35.9761489473077,28.221744097619
"144",37.1608577177586,33.513957651091,35.8480331689396,29.6801594526435,34.3185850543522
"145",31.8130707032419,26.5214998405159,32.2433727507831,26.7529204637041,19.8470795085522
"146",37.549294013005,33.9019442348497,25.7951846506515,27.4004574816551,30.4133258706333
"147",26.1500026642186,35.2752815887622,29.0364772808647,37.3107014961858,18.8878815530828
"148",36.7796631727151,29.0846700590174,37.9881689511567,33.262344303135,36.5289875567902
"149",37.4154769780952,32.7252065291626,22.5618629590273,28.9931445812248,36.8239702679235
"150",30.1962248821797,18.1480419110153,29.7633091314828,26.3938169497387,37.8754940134797
"151",26.735758744501,29.1416862361507,23.3337807118857,26.452690561675,24.7381039588275
"152",27.5553102492533,37.1809734431425,30.6994229271079,35.9914189392314,41.9016410236202
"153",34.761650953192,28.9445695776658,40.1920945717492,37.9195103720697,30.7263062205348
"154",30.4698626959657,26.5113747666547,29.9759011417375,29.2523868282915,36.6698323975435
"155",20.627277916989,23.1316667808764,23.6151028804926,34.4001495040033,25.1857965829204
"156",34.7820881313581,38.6799697440469,37.0894363608264,22.9409518749943,30.1856963573321
"157",19.5586725609167,40.9486094770914,22.7194269602061,19.121514115535,27.2109063830148
"158",26.2399756978182,24.593644351189,15.4715123482804,33.191179155649,28.9545784575857
"159",24.7921333862607,20.9345472082582,40.0118537680888,32.3315546411568,38.6461127623757
"160",25.8392169341159,24.6565172118394,16.6492261004355,30.3753787009566,31.3868512022761
"161",31.77166572336,29.403088740338,31.3899517425586,38.6748543438713,31.4777356936284
"162",35.1863164869654,25.2978717817152,31.4017888299984,27.0166714233797,37.8421437535272
"163",33.6136625664414,28.9032575054131,30.8900311762953,36.0150124993969,37.1105021619341
"164",29.7541576404591,28.6497508449792,22.2222341156611,21.9061814711949,29.5757043640417
"165",31.6694172450299,34.9640876984548,21.0467223808456,28.7473361250859,25.1165994883677
"166",19.2649869331766,18.7568687822999,23.1582058745055,34.8658645414953,26.6826444043961
"167",26.9008692369567,25.2138945920828,39.4856245611311,32.1445811412231,44.6373849573092
"168",27.4980223526362,21.3921892142837,39.5061097291501,33.1892190624592,39.8127608345318
"169",39.3198090630572,26.6071370397857,42.3753754634972,32.5346484871931,29.0081211806329
"170",21.4555092539573,30.5134122126553,19.1186852228497,23.9565553444913,33.746177404487
"171",28.398014342635,41.9881840339131,27.729625004885,38.7314913915254,20.6145020997623
"172",23.1540285841999,44.4766292302577,33.6298685144569,32.4442710338122,37.8057832775677
"173",29.323317992041,26.0949165526191,21.5819153045935,24.9203477928614,32.6154520821861
"174",34.8821163355282,37.0803819443184,32.0391976194139,29.3900852153751,26.0999197854422
"175",33.1897469043339,32.0163524503366,35.7049226098711,31.8784860472322,29.9136300246718
"176",25.7424211908915,34.8073991150659,26.3806165095006,32.0804267688709,36.7341694508763
"177",30.9551722260042,31.7183277249143,24.9750206793375,31.8330274188051,27.2504046626951
"178",46.2404189222152,29.7150416773494,31.3853810155653,38.9589321930657,22.2428409252467
"179",26.9110423675967,27.037185605663,23.7730711036331,33.1638038563846,31.3270611137719
"180",33.6676948221919,39.8245383380274,38.5970001755062,36.5059722683845,33.8416346300604
"181",22.4768195153631,33.9246477153332,31.5726349032989,33.9649106334519,28.9328810513906
"182",29.0372506674807,23.164765204711,38.9774357855232,31.9459342306543,25.0886786983203
"183",35.1481202191652,44.6365509778535,27.4117042501141,40.2724120579176,33.7286884144295
"184",31.4648250797542,27.1723583108482,34.4857314262589,28.9414658134829,33.6404306389947
"185",24.9836619224794,35.0135715858045,32.7113849600703,42.5109903926278,21.3816638905523
"186",27.9108012854946,40.2669174915664,23.6514794757203,29.6498163575212,32.3818047381306
"187",28.236883281656,21.5617479633082,33.9402613572744,35.0585631444831,32.7739226375671
"188",25.8707070752595,35.6731462572658,32.9837812058887,29.9553978079592,37.7589308548291
"189",28.227117024997,34.6794922897192,35.196483030226,23.5373277972558,29.3650429095342
"190",38.4696439365,37.6658887899996,32.9071839016621,24.4924574521277,25.1967995834004
"191",28.986895918071,25.1363228844266,40.8572536327371,28.5979426105169,22.0196862722329
"192",21.8532299074119,26.8834233599301,26.7090416218846,30.4429911707237,36.1384195742249
"193",37.8271723214819,26.8819911151408,23.8499891905736,38.2915349296862,33.155291441127
"194",36.2573693560577,33.7856007130061,27.7912058369946,25.8337696459455,29.9405054901303
"195",22.4193596933191,38.0968865946461,39.0630349186149,34.738028031406,30.8341178662736
"196",26.8963421111647,22.8258040917969,26.49291113662,35.7623939253451,31.1084358020637
"197",35.1721559296645,33.8749485423544,34.4422361152862,25.122248985142,32.7624825647712
"198",35.1044317437838,22.8131172006614,29.9184735749452,28.2945758496499,34.1517124649094
"199",42.4601861232056,25.52023041826,33.9953511415719,27.7055383427922,29.580020996333
"200",33.9060251553924,27.0956884796588,29.707907757075,21.8555339046583,27.6804737534995
"201",30.6463638306293,34.4541720689883,24.5286472453302,30.5428175094574,25.2954350474416
"202",16.7454730823538,39.2711376812221,38.1224788784654,35.2875981152499,30.6019892222177
"203",25.3112464548002,30.4708068829707,28.2640731555659,38.5487134370183,19.9903750248558
"204",22.3382691673149,30.3784785778523,39.4046085488503,17.7207187546293,37.1260906572614
"205",27.809962533342,37.5691441365043,31.9710502107282,27.5610096623279,48.3242600708745
"206",30.9337214418463,33.5080454286422,27.0624861095541,25.3691169821068,27.8641642469024
"207",37.2888228774953,30.9485344220405,28.67852985186,33.4660744117157,22.6048680904175
"208",21.1841639603182,31.2965099827986,31.4457579384596,45.1693527692855,27.9821939945966
"209",27.7233432708627,24.3362320539494,24.3692389318521,31.238783413923,20.6359987313905
"210",26.7284995878978,26.9338728702437,39.0049211705616,29.1898570911913,32.0095351456441
"211",23.6524973441818,17.9176876742818,27.9550499918812,24.290107310588,27.3593236536024
"212",31.0442659667662,30.8910562303502,31.5480701331541,34.8579614159534,35.8466486048352
"213",41.6976279170182,28.4916458343698,27.9070409003511,25.3623613686974,30.5455413540447
"214",43.5963695673939,28.9747102317075,39.9074065199917,33.6848983200422,30.7177065536308
"215",25.0702046655611,27.1118162257358,35.2183609087903,24.7376127739577,34.2020304298605
"216",38.7956376931199,25.8916137302645,21.6114267918382,22.4846196584439,28.1079020956197
"217",25.5607714653393,28.2010640282943,27.1241002436733,25.5310708994517,23.5455563094109
"218",23.5016872678701,29.2533704562186,24.2757372577701,30.0831047438369,32.4918375312038
"219",24.6763410463522,28.3425248145696,39.1455170365296,24.6471341385557,40.2784104041774
"220",20.1592538570899,28.2036495625593,18.5797609033814,40.3631917641665,35.6993394319562
"221",21.153804003826,13.8491040904877,25.3177482478862,25.7223975200649,37.6711540468759
"222",33.8216385172367,33.1615193414451,34.7098699992493,33.4963254649292,24.931365262532
"223",29.9113971378188,29.7892761832584,35.144050493903,29.0633138687023,25.4316928186969
"224",34.107044268921,28.26784272454,32.083551853431,21.4321855431778,29.2165913242781
"225",40.3442204283556,41.3507252547419,34.870027652,32.9803814516756,32.5423531413024
"226",27.4776871570973,24.5148275059022,29.6174272840632,31.3505353252466,24.9219945600788
"227",24.923716225717,29.5161785717785,29.801308714684,38.5142566649343,35.2756370489249
"228",34.6672452185734,28.3479432923758,36.4790865699345,30.4954668320823,27.1748716388625
"229",31.8292643932181,21.5540543725918,34.96021924075,27.1549925177946,36.8895650304293
"230",31.1903308938299,28.9744689636734,38.0541438782802,28.9331858673279,27.4813629724279
"231",29.1231526355191,22.1777002090047,35.8049036553004,28.0970507908019,39.5349446135631
"232",30.3884151921032,35.7082425446218,36.9636639747397,30.3638639096108,29.0183447310985
"233",25.9335981602778,40.3263149399031,24.3627674785972,20.5835504808669,24.7220511249674
"234",27.0594891347967,38.0095205491927,27.051850330347,37.9710724801409,21.6665185954108
"235",36.4119092716041,23.9776315181654,31.7681469649676,33.3259579065504,32.1774383708882
"236",28.8885179874149,36.9051546535308,36.9831417298993,41.112852891161,36.6939934850939
"237",25.6901446087432,34.6182672172869,37.9801103672712,30.2070006821762,33.5214294750583
"238",29.1465503787379,28.7813778063854,31.707208381812,30.7019832584909,28.0452007657371
"239",36.7097364073859,29.6758300504187,30.2269322219626,33.1224343904251,16.1546864814472
"240",33.7640414191923,29.5475187884702,29.4865531890884,30.017038901639,38.583476790478
"241",26.7213844290888,29.0630512436039,21.569668418627,39.0534763478006,32.3521773493502
"242",37.6637383801491,35.0506826332657,34.5244081916526,34.7850240244147,27.9927826835347
"243",25.0058503130832,22.6372013190609,34.0470170929839,39.2090181599068,31.6875122454237
"244",40.8137470877593,28.1817013325626,36.0681602484444,35.4092488082353,35.5292267316813
"245",31.4402874180594,25.0824255578984,24.4359687628156,24.3302498237286,17.963240361965
"246",29.9638540384275,20.4741399810598,34.2199428858007,33.1408300549621,35.3808995739583
"247",35.2755264242658,33.2432484176852,41.0407696028212,22.1867890304357,25.5356153422292
"248",30.9572614327818,24.5526040440149,20.4712308587972,27.3081010502051,31.9480662089707
"249",30.00245081149,36.1611922420069,25.5351288068719,23.1366714452489,33.5113536102299
"250",27.1381437740111,43.1889828226739,27.6417917797172,38.1232603165654,26.3594695040275
"251",20.6402428438169,30.4563343689493,32.0407561393815,32.779660164738,40.1339884494578
"252",31.4779961439165,34.2153347173342,19.5317472674813,36.8445561788609,35.7515519131304
"253",24.3787886181603,18.7763178685891,31.0139469788056,25.7088411351249,34.8231935889046
"254",29.6654541462391,32.4403040513439,32.5579119729692,29.6002289421862,23.9675639245314
"255",21.2121657108564,31.4999419001709,27.4019915985867,38.6330983972188,32.6004733769813
"256",29.8604137769625,24.6698082257486,23.8735256655084,36.6005351158101,28.1000998207297
"257",33.0883371699204,27.9459360409212,29.2899119552833,33.1405214269102,39.5501986061834
"258",27.4302811932735,36.345570395555,26.2831336020287,27.5159654672273,30.6001764312741
"259",28.7383207274804,27.7335251438449,27.520316842055,21.5307378197649,35.6646490352558
"260",41.7782012175024,26.5444812297358,34.4553365687413,36.794679351429,16.9043236448536
"261",40.2759906993578,28.8233926023769,20.2703729664568,29.7896247414401,27.3730217893261
"262",35.3098159679123,31.5971663816174,40.8549217850249,48.4071487811706,32.5782944030188
"263",26.0284926740858,27.3978778168523,35.7567085706552,33.6612170849153,29.7376936139904
"264",25.4032391172754,28.9266863416343,27.1376611322639,37.6320361611954,35.1328536025941
"265",36.1344262967411,36.0085654160177,41.9334728359955,38.8778098328513,35.6142812207009
"266",28.2069283783892,29.3320353603767,32.7570408628514,36.5235793973007,42.8913514937458
"267",28.40194891592,36.5538597992169,21.3746514124796,30.0552972016248,29.1735881745898
"268",35.3456229411859,29.95597572118,34.6566174696048,36.4814662439044,27.5895067356799
"269",30.5436469140697,25.9177627671336,24.9674633730658,41.0217518567563,24.7516121728667
"270",28.3377661672637,32.9555559975934,27.4585164639989,37.4659893049226,31.7840276394419
"271",31.6571866629176,29.2038765773066,31.096513762465,36.4343891720172,19.7629374218721
"272",36.0862182071201,28.0760060721482,25.8876425890897,33.6800419757103,25.9480308140076
"273",30.3704415133696,26.5016889903377,35.0072993768468,31.1979711377723,36.3718962414114
"274",36.5472023292461,34.8998862579728,34.7253504439328,22.6002461422378,20.4206791580401
"275",26.5484404985953,40.6338677903758,32.1178707989671,12.3671484651991,28.7253469521851
"276",38.7048650413106,35.7963327762906,25.3032225109224,37.3369482799841,29.1629824362359
"277",30.3100091933617,33.5211332216427,29.2456509768869,26.3200241111928,38.4798777087946
"278",37.8230431490482,28.4979082327476,24.0322930271684,22.0403302566693,26.6907252780263
"279",39.392749239211,26.8019008384606,29.9229815354989,29.7128985228621,29.7840904062777
"280",31.8536631843995,32.2004988703625,36.1558320837385,29.2708017669786,28.1740253605092
"281",30.6492415492789,42.1666028151931,43.4715821104085,30.2292436749573,24.2473022197593
"282",36.6181569270892,27.219267149964,23.7308740777046,34.8864195050925,30.3977666115654
"283",35.939592381557,39.3959094888903,34.0597934025014,38.7788859711188,31.1288525692237
"284",23.2076133687084,31.3162745501267,31.4803304664213,37.7042140239248,29.5280385325068
"285",28.3559169097513,28.1906838257249,30.3031123641845,33.1457827899318,39.404581013706
"286",25.265196413216,35.5165366193427,29.8735622314053,34.6082213634325,28.5334202453372
"287",28.0120943594216,19.4026847004268,25.9687063586818,29.3506618578385,32.29580679336
"288",34.1827119474518,26.644300263953,22.3608520656201,16.6998617350791,21.0818614170187
"289",23.3104007112541,32.6633863002807,43.0344539239179,28.0207279022921,35.0445906211191
"290",24.5200612426574,24.873909957921,39.0566986636214,23.2075132870417,30.1323565307033
"291",26.0977122556357,25.5725101563987,29.0017985858659,22.0641753575046,25.2193692273114
"292",34.516065384142,33.5547364882014,34.7401983911741,41.8977868434592,23.179087398045
"293",31.0877136793704,31.0052179644602,24.7539124350076,23.1989418711448,35.2301128271979
"294",30.1772465524136,19.175830441907,33.185837808963,40.1592271783215,27.3418272787663
"295",33.8638927456021,29.880845569176,28.7160124925747,23.2422240478558,27.0780427358862
"296",34.0016914326484,25.305972315167,25.0043009846188,32.2334796223516,29.0934088461109
"297",25.4968519684793,28.9963096110165,31.4562242873547,38.747139082191,40.4145044745859
"298",39.8640432474311,35.3135272347841,24.875788054189,19.784872931741,41.5756586293814
"299",34.0121009572811,34.4557076213742,36.1144959851293,27.8134335676862,17.1514002679019
"300",43.5125378345681,39.5510870371702,30.9152054802031,34.776054918541,28.3018797524557
"301",31.8362632274197,35.7324218423905,23.2623730994269,37.1183406634412,41.1091691149417
"302",25.4255283646102,44.8555666913629,27.7110016105884,29.605884270404,28.7804590186648
"303",27.7335438379203,27.0375806957681,37.0797052476243,33.7863698670318,31.2594275839692
"304",21.012983616577,23.3543878078807,22.1239142516283,20.3148194361307,26.4182952015911
"305",31.0963080855124,29.8830053748904,32.9810308301885,29.1244626225979,30.7943595199025
"306",33.6770848452576,19.9693421986524,31.6892984972219,31.5989668884058,31.1435736491705
"307",30.8066915005012,19.154488578869,23.4499967387679,40.3517816749646,32.6519611186897
"308",28.5609242628127,27.1377011025358,22.0169971504758,45.3289918158924,32.1141486665927
"309",33.0409772625134,23.6671905153815,28.3448211733414,22.6650481785674,34.0209710089869
"310",30.1071946785204,28.8445417143067,32.5971720230888,20.950772682861,38.8294869109441
"311",36.6904973151815,28.8063543272098,34.0418534065709,21.2974188560516,34.0638302575532
"312",26.2814654563264,23.9827765175353,36.1047254739192,34.2795137169575,25.708913838578
"313",27.7965921092547,17.2487890319758,30.8464968591607,29.715859155587,43.3299013064039
"314",36.5031357529587,27.9882236024204,30.3490381962491,31.8571855781376,36.2581349950993
"315",32.5346205010114,36.6979943357833,31.7395053479426,33.0776904542366,30.1472539258179
"316",45.1981864137978,25.3316738211732,19.297753271084,25.914893678974,39.0924642869692
"317",29.0466760095415,29.7690247473775,25.1784110119975,32.5236213688134,23.7847403841924
"318",28.0361290544205,33.038943782559,19.1634404966526,37.6616913329996,21.3207371037512
"319",24.3160959482707,31.5039330595267,26.7841532442154,29.6906264912907,39.1885213688882
"320",34.1936885343813,41.7821854922983,31.1433430397155,36.7548308486135,29.9348992371007
"321",21.887359667653,30.1253010170168,33.8127295205341,42.7465507122414,38.5889655365061
"322",20.232167344829,37.9798628638212,25.303278038505,24.6058564786451,32.1804411837008
"323",13.6371592301745,34.5129087181715,21.7930257945338,42.4154292723833,30.5406707440097
"324",28.3250242905357,21.3776253977764,32.5912368931822,32.7881094455098,36.0276885858099
"325",35.4385247515592,32.7992431681083,31.6284430146763,38.263889869095,35.86733198531
"326",33.3040661812591,32.4810881705538,23.0982015474577,36.0440381952505,18.0357262453086
"327",28.5779839183828,28.5593211320139,35.5587154993116,23.3202338098101,30.0866657606018
"328",25.4430597135513,29.2537127158901,30.4515087317984,31.6997736333516,33.3678024533618
